,A,AABA,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,AKS,ALB,ALGN,ALK,ALL,ALLE,ALTR,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANET,ANF,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ASH,ATGE,ATI,ATO,ATVI,AVB,AVGO,AVP,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BDX,BEN,BF.B,BGG,BHF,BIG,BIIB,BIO,BK,BKNG,BKR,BLK,BLL,BMS,BMY,BR,BRK.B,BSX,BVSN,BWA,BXP,C,CAG,CAH,CAR,CAT,CB,CBOE,CBRE,CBS,CCI,CCK,CCL,CDNS,CDW,CE,CELG,CERN,CF,CFG,CHD,CHIR,CHK,CHRW,CHTR,CI,CIEN,CINF,CL,CLF,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,CNX,COF,COG,COO,COP,COST,COTY,CPB,CPRI,CPRT,CR,CRM,CSCO,CSX,CTAS,CTB,CTL,CTLT,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DDS,DE,DELL,DF,DFS,DG,DGX,DHI,DHR,DIS,DISCK,DISH,DLR,DLTR,DLX,DNR,DO,DOV,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EHC,EIX,EL,EMN,EMR,ENDP,ENPH,EOG,EQ,EQIX,EQR,EQT,ES,ESS,ETFC,ETN,ETR,ETSY,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FHN,FII,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FLT,FMC,FOSL,FOX,FOXA,FRC,FRT,FSLR,FTI,FTNT,FTR,FTV,GD,GE,GHC,GILD,GIS,GL,GLW,GM,GME,GNW,GOLD,GOOG,GOOGL,GPC,GPN,GPS,GRA,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HCR,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HRL,HSBC,HSIC,HST,HSY,HUM,HWM,IAC,IBM,ICE,IDXX,IEX,IFF,IGT,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITT,ITW,IVZ,JBHT,JBL,JCI,JCP,JEC,JEF,JKHY,JNJ,JNPR,JPM,JWN,K,KBH,KDP,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLL,LLY,LM,LMT,LNC,LNT,LOW,LPX,LRCX,LUV,LVS,LW,LYB,LYV,M,MA,MAA,MAC,MAR,MAS,MAT,MBI,MCD,MCHP,MCK,MCO,MDLZ,MDP,MDR,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNK,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MTG,MTW,MU,MUR,MXIM,MYL,NAV,NAVI,NBL,NBR,NC,NCLH,NCR,NDAQ,NE,NEE,NEM,NFLX,NI,NKE,NKTR,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,NYT,O,ODFL,ODP,OI,OKE,OMC,ORCL,ORLY,OXY,PAYC,PAYX,PBCT,PBI,PCAR,PCG,PCH,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PLL,PM,PNC,PNR,PNW,POOL,PPG,PPL,PRGO,PRU,PSA,PSX,PTC,PVH,PWR,PXD,PYPL,QCOM,QEP,QRVO,R,RAD,RCL,RDC,RE,REG,REGN,RF,RHI,RHT,RIG,RJF,RL,RLGY,RMD,ROK,ROL,ROP,ROST,RRC,RRD,RSG,RTN,S,SAN,SANM,SBAC,SBUX,SCHW,SCI,SEE,SHW,SIG,SITC,SIVB,SJM,SLB,SLG,SLM,SNA,SNPS,SNV,SO,SPG,SPGI,SPXC,SPY,SRCL,SRE,SSP,STE,STI,STT,STX,STZ,SWK,SWKS,SWN,SYF,SYK,SYY,T,TAP,TDC,TDG,TDY,TEL,TEN,TER,TEX,TFX,TGNA,TGT,THC,TIF,TJX,TKR,TMO,TMUS,TPR,TRIP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TSS,TT,TTWO,TUP,TWTR,TXN,TXT,TYL,UAA,UAL,UDR,UHS,UIS,ULTA,UN,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAL,VAR,VC,VFC,VIAB,VIAV,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WCG,WDC,WEC,WELL,WFC,WFT,WHR,WLTW,WM,WMB,WMT,WOR,WPX,WRB,WRK,WST,WU,WY,WYNN,X,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS,PVT,DOW,PD,CTVA,AMCR,PEAK,VIAC,TFC,J
20190319,0.0028403204966416097,-0.0004078627989336977,0.0028568395247608553,0.01145145646256365,-0.014934478424981587,-0.002223243348842742,0.007205209921019795,0.01833458364591152,0.014333590794245036,-0.0052707028015668775,0.0,0.007234062752171647,0.0049415656118997515,-0.00038993693778484036,0.0008191734780541263,0.008124796880077998,-0.007033133746351331,-0.01101999526484583,-0.01707490776631021,-0.003977442485808278,0.021611294780770673,-0.00881278177268158,-0.003807188201929566,-0.016326500565774973,-0.004272589941584111,0.005401662049861504,-0.010909090909090839,-0.023152967817504953,0.011751887306405097,0.0039364029471805504,-0.008524329744161022,-0.00560497234095323,-0.02103349779278097,-0.004269343120365465,0.009498016968078896,0.12697060076693653,-0.01709054540769062,-0.028193588217925523,0.002569166698758399,-0.011429581879852727,0.004812176947642094,0.004704243524528868,-0.010059171597633027,-0.024510610297746302,-0.03108769437208939,-0.001433454625647761,-0.0008458861735758278,-0.00732807553924424,-0.01231495698589467,-0.023138053877589968,-0.015522195246898443,-0.005967049313761355,-0.0026054678756206925,0.013958770717633923,-0.004061891186448481,-0.016631400871211705,-0.012668573763792348,-0.0019230769230769505,-0.003925810239932088,0.024531293095136148,-0.003599120094088956,0.016541458548812865,-0.050005013871711725,0.010713520462824137,-0.005999294200682221,-0.013394793926247282,-0.01975652334407411,-0.00103061224489795,0.009050150373436618,-0.01626594419834119,0.009630386329866214,-0.008567884889020683,-0.056625711271313627,-0.0015714108093290069,-0.010334472363364676,0.010243395430961469,-0.007680565909259585,0.004503652874437082,-0.008709564195283613,-0.017384916748286013,0.10203885064825614,-0.005742714123391593,-0.002793650793650779,-0.019564600683177467,0.008749206567051492,-0.022490295206283394,-0.01341736948125852,0.0010353143630630096,0.0015044907629945046,-0.003012899578579406,-0.00329400491106185,-0.007738814993954023,-0.002352326189231477,-0.030303030303030196,-0.017253358960911718,-0.010921265482523555,-0.011461028816804582,-0.015111570135623649,0.013026751791259766,-0.01023599658800112,-0.008229295981386504,-0.008834678405478157,-0.0033393075521446396,-0.00823690919788197,-0.012132636666118482,0.004598426809084252,0.0014479638009049466,-0.004010724407498313,0.002947920078611197,0.000924087568298144,-0.010003261488567854,0.013295454545454565,-0.0015597151885878274,-0.008946329509411722,-0.01813086798237218,-0.004946455499506439,0.0,0.0,-0.02106183878044047,0.008674968518259314,0.03393066628360753,-0.014594866633115385,-0.015596463645103859,-0.009788233077098241,-0.05491579243538728,-0.016301895675714526,-0.03001116713031179,-0.007481620896546631,-0.006829887288198932,0.014481707317073171,-0.003419049739968952,-0.013964210302450394,0.006208053691275125,-0.010138705300935085,-0.01641613198900092,-0.00577144916215438,-0.002304983629830807,0.0061462458020012985,-0.012462650078774286,-0.0029465671615614415,0.019510162507523424,-0.008195196800967253,-0.010624734381640459,-0.002034243092049577,-0.0021165227259636924,0.00752621838371375,-0.010968209007184173,-0.01285482731391059,-0.004914292400397871,0.006407595006781319,-0.018126037884544942,-0.01203982403334096,0.0019478827454326286,-0.00295467189258959,0.006161802788751786,-0.006183287851048466,-0.018336638502241633,-0.008049576161976803,0.004751081547018811,-0.0038040929639287092,-0.007637045331588713,-0.0001866055801502906,-0.009836065573770515,0.10954063604240284,-0.013002783615793876,0.014622558507830426,0.004494256107227008,-0.02174901485298586,0.013816680845700641,-0.025618327163474515,-0.0038654812524159805,-0.01262704034493368,0.0,-9.94332305855713e-05,-0.022718435680415976,-0.03225806451612906,-0.06483126110124338,-0.007088474373805258,0.007690726734626806,-0.00889651458241272,-0.0145529184426343,-0.011010011449034547,-0.01043709915423717,0.026661588268901134,-0.02534105579009811,0.004386399643801755,0.005405405405405351,-0.03344131324774429,0.015701657208744953,-0.010846772108628614,-0.010507210806266081,0.013130237763764891,-0.0014806636235536264,-0.013309955112456603,-0.01640697746601279,-0.007584039908327385,-0.005668383476332718,0.038823529411764715,-0.018123667377398713,0.0017268736805464422,0.0,-0.0010120755867958522,-0.013422490089425584,-0.01133737038904504,-0.014875481265570329,-0.0014704075820914848,-0.00826755160545748,0.001461971325748754,-0.011667560732623103,-0.022460658082975784,-0.005464062205096689,-0.016312224739973777,-0.011878883316502047,-0.005350898833018763,0.008994173848352943,-0.0033242568033852115,0.011626465703165657,-0.016957670381185137,-0.008391488066284772,0.0006201550387596547,-0.011146899425066187,-0.0086149873684043,-0.06779196058672046,-0.019174709269034133,-0.0005830903790087685,-0.026244266423175462,-0.029510050548996546,-0.003549980489383414,-0.005758608532142544,-0.03836665409279527,0.0,-0.016449846121746447,-0.010761371082417781,-0.009865670171354693,-0.002567287784679108,-0.015235689219831369,-0.04466019417475725,-0.043257811757764164,-0.09843721643966524,-0.0032606480538006784,-0.00845835698645695,0.008860759493670923,-0.025104693486173547,-0.006269963326629612,-0.062256809338521284,-0.001684708754914228,-0.005536812737741954,-0.006831851786224063,0.012056142942328487,0.005219174098965564,-0.0008406088441966865,-0.011729979063939853,0.005226358225853332,0.00393804363911394,-0.018834080717488867,0.0,-0.007693637621023591,0.006957983193277288,0.00625371497459169,-0.0009374383264258817,0.00021710974523291653,0.00547706425937871,-0.013149599326461387,-0.0038097611112842054,-0.01320665034575462,-0.009941079234894153,-0.008344199959613758,0.0,-0.0019515771719916264,-0.02442668847714625,0.011329309763794156,0.011997388935991338,-0.005253102486400574,-0.045258620689655166,0.0004367654399419056,-0.02076941644831441,-0.01493278725086676,-0.005858780562037143,-0.015325193742502938,-0.0059155297830816595,0.00832441984839326,0.0033848106621535133,0.0019881244472814996,-0.016306067959195394,0.0,-0.0025007582086058323,-0.006155512432871443,-0.0007047819947778574,-0.0045698938588668945,0.012044161927065889,-0.008825154730327191,-0.009692035797548374,0.014115349545164151,-0.002605950787867877,0.012980970548550654,-0.0028444981824663445,-0.010000913138703073,0.0106481481481482,-0.00560432509181262,-0.01686793336455473,0.004507097856661144,0.01357082273112797,0.00023350846468179825,-0.001986491855383425,-0.002395483791521673,-0.012106632705203542,-0.001945686078663328,0.012726373082632232,0.006501260448454224,0.005849174848547976,-0.016312596234763187,-0.002890877711866857,0.004926460088533469,-0.00257644586073629,-0.0030415081471428687,0.004057059646021562,-0.035317937224586135,-0.03439646664516948,0.019265854467597442,-0.0013723696248856062,0.005882352941176476,-0.00793664757846978,-0.013975434728814701,-0.01332894158981114,0.008895449782394064,-0.0038012391313987388,-0.00890566336790594,0.008374859766756188,-0.008381614072718303,-0.03110512935546584,-0.0303545005136345,-0.016888807182032707,0.005235602094240871,0.0028087476350551347,0.001137620477168632,0.002341616838903681,0.003092075125973423,-0.0019959303036704017,-0.01844532279314884,0.0006597777199568301,-0.012553482980292918,-0.002174345230920466,0.0010445250951579624,-0.01476614062635935,0.017328439635884294,-0.005653780905508002,-0.009279731492824074,-0.053603904443873605,0.00899268939639008,-0.0063383684663032205,-0.006869906287432109,0.008805917576611482,-0.005406331499495516,0.012812416910396184,-0.007261349765430755,-0.0034956322145673724,-0.017417604113283316,-0.013588902247790047,0.013817516490144451,-0.0056371104898729155,-0.006933034104115648,-0.013799195868523049,-0.008545992169279811,-0.006129479795742407,-0.012603243650647956,-0.008860759493670921,-0.0029285906563569727,-0.0041119714740172454,-0.0013165704094020736,0.00046974407755469543,-0.0027692134306850913,-0.008399333055439813,-0.023144996596324022,-0.008897485493230226,-0.004943086481338634,0.009023967658099914,0.009476045263237481,0.009834766732882418,0.004163398167322563,-0.011454400366481715,-0.04755944931163954,0.008380107481020244,-0.012281485790221569,0.008350131803380328,-0.016078159858450677,-0.0072884152940199615,-0.011954924471810888,0.0057958575904536866,-0.0031185826923653993,0.0012445868124805522,0.009174311926605542,-0.04422442244224422,-0.026833562384627353,-0.0017507514681710105,-0.008038292265859273,0.003681233587833543,-0.020023150854710913,-0.011027269756007494,0.003399822294108624,-0.006942703244827533,-0.00028547586630957067,-0.01945699712869961,0.008539059857964236,-0.0234951839810398,0.006376811594202865,0.010776942355889718,-0.0033088419410919226,0.005375428602388547,0.014893617021276657,-0.003641881638846875,-0.02127466215909192,-0.004974170936021487,-0.022471648192827223,0.012666110678269279,-0.0035523978685612035,-0.012165450121654427,-0.0030800884074562167,-0.025641025641025664,-0.012416683531247478,0.0,-0.01658670322138454,-0.008912682796528308,-0.005907705682958638,-0.020040080160320724,0.011271523077041217,-0.00914244834535917,-0.01633241353043739,-0.0024796468294919806,-0.005201023693552344,-0.024884031478722486,-0.02054449134536392,-0.0046341122688362425,-0.001260521918212445,-0.010072738574079705,0.021730072942156828,-0.013791585003591383,-0.0050157043432540365,-0.010192779980416932,-0.007904690170161408,-0.010195417074522782,-0.00905412155773043,-0.03322211320938302,0.00864547196817156,-0.006499450750640821,-0.008131366823215878,0.012978622518339705,0.006332224005796402,-0.00423097392229918,-0.016352146239443865,-0.010197960407918441,-0.002647540066195195,-0.0086661571404208,-0.015871519265824374,-0.0045311394832127485,-0.015484956217976197,0.006538696290844962,0.006699366542604297,-0.009383366093584684,0.00034005995793992306,0.011720019759456825,-0.019448389327941955,0.0007877335691734876,-0.008218797240708224,-0.012529282317030023,-0.017966340377006146,0.010692421765086139,0.008912270074736404,-0.006207943983858864,-0.02392947103274564,-0.0038522285141954905,-0.024270284171274237,-0.00478902834313279,-0.009970231116411267,-0.010339922562208451,-0.00044634969638923384,-0.018949427853003173,0.009637408612601938,-0.008703986736782156,0.00951947209750158,0.0017226292739517817,0.002056054539551972,-0.017756190067267776,-0.0002670450254097872,0.0,0.0014858841010400344,-0.0012283426227512864,0.0012837811284174454,0.003722261989978599,-0.029754074366670085,-0.014084507042253471,-0.007100035674198875,-0.029838709677419435,-0.008518121747044478,-0.0018621911390598518,-0.0019136408243376583,-0.021288386678200658,0.005881373451505396,0.00977343402932025,-0.01678908709338931,-0.02018965052824805,-0.001522775423728793,-0.026620577817607616,0.010087448974146188,-0.012321611843425517,0.0031912220768068513,0.013249223039389685,0.00647447239701823,-0.01647649390582737,-0.04670201312287967,-0.0020257071571480735,-0.0011138816797562053,-0.015455950540958215,0.003960677580533747,-0.005907449950771242,0.0012533704078193438,0.004220225942165326,-0.005652680652680697,0.009286068828590186,-0.009844448699609256,-0.005707982256436774,-0.016066875915792242,0.0031341936346616444,-0.02833511417151449,0.018194499440215645,-0.011440725123347683,-0.009336552165440333,-0.020565896960073448,-0.001195058663514946,-0.0010977952611838308,-0.02736159606534802,-0.015256593845744057,-0.005103607060629328,0.002168889411119517,-0.0014112334180072582,-0.00592237536058755,-0.008888888888888844,-0.005852055919645554,0.004586840039119073,-0.0015392340047246879,-0.028945593968957288,-0.009320365518717684,-0.015212246405559609,-0.027153272447801843,-0.01141946213566941,0.005690905663063059,-0.052401746724890876,-0.0048136497950623915,0.008330966581463617,-0.004212883196900338,-0.006157517548188509,-0.003933509674861702,0.010244616349571441,-0.007299487029601694,-0.009912784513933258,-0.0004791001853100239,-0.03476331360946737,0.0018784110293492107,-0.018379158016704426,-0.0028781004537004776,-0.0062150976556963385,0.003974555354144793,0.004366812227074203,0.0002063489178442761,-0.005143289807726925,-0.005681925659699348,0.006966123800796213,-0.01153637350705766,-0.002121450649874193,-0.006600840226039919,0.000496277915632832,-0.0033988150601505025,-0.014899713467048652,0.00918896508601061,-0.00278914094458904,0.004889163070680676,-0.00010665187760635981,-0.0016868659798584043,0.012552742616033731,-0.021882959438890584,0.0,0.001912850529859624,-0.009518497364887201,-0.00016634864719404968,-0.02207505518763797,0.007803790412486008,-0.0013464548564942978,-0.01145368631134074,-0.0049371766444936335,-0.014569107605368461,-0.00017339654313699082,0.010228208066364312,-0.021049217068207927,-0.033028210815708094,-0.020668471968384994,0.015094339622641555,-0.031074353621326517,-0.014049870601366362,-0.00795259001945924,-0.00874139498636189,-0.01555555555555562,0.0032305433186490293,-0.016664462372702093,0.005228293667349066,-0.03297250715410322,0.0,-0.008490228489069275,0.011415708658252324,-0.01158122574351277,0.0013989641377901985,0.00768337847548513,-0.01740728727429992,-0.006990485474539507,-0.00862107783172854,0.004721695480863641,0.004031765424557038,0.008380715720909145,0.018270799347471528,-0.00749897950673971,-0.009949296980561477,-0.008168432216980834,-0.00961514669130088,-0.006369426751592362,-0.008840262582056927,-0.006775836198442748,-0.006865772029626654,-0.0007107349241412268,-0.0004007523402180262,-0.012036136128644093,-0.02647975077881619,-0.013066462623604764,0.004702211884686746,-0.006580875748149109,-0.007142312184186004,-0.001563275434243206,0.012112588376539722,0.0040290624249025245,-0.03164153202615128,-0.02350862888979482,0.0164758034724788,-0.004677743938974509,-0.0012134153227048449,-0.008397106685883273,-0.0059573265654509905,0.009767336891772126,0.0011886856532919766,-0.0025673341735517104,-0.024308211045806532,0.007347234118873068,,,,,,,,,
